              <td>39</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>79852.jpg</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>Steer</td>
              <td>4.4</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>0.0</td>
              <td>465</td>
              <td>12</td>
              <td>0</td>
              <td>418448</td>
              <td>0</td>
              <td>447236</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>Steer</td>
              <td>0</td>
          </tr>
          <tr id="LC42" class="js-file-line">
            <td id="L42" class="blob-num js-line-number" data-line-number="42"></td>
              <td>1</td>
              <td>3</td>
              <td>70</td>
              <td>0</td>
              <td>0</td>
              <td>2</td>
              <td>85242</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-1</td>
              <td>1</td>
              <td>82.9</td>
              <td>302</td>
              <td>168</td>
              <td>None</td>
              <td></td>
              <td>1</td>
              <td>3</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>0</td>
              <td>Conor</td>
              <td>0.0</td>
              <td>2</td>
              <td>1</td>
              <td>18.2</td>
              <td>393</td>
              <td>175</td>
              <td>33</td>
              <td>False</td>
              <td>65.4</td>
              <td>407</td>
              <td>175</td>
              <td>225</td>
              <td>Joined Swansea City on loan until the end of the season on 20/1</td>
              <td>2021-01-20T23:00:22.557566Z</td>
              <td>59</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>85242.jpg</td>
              <td>5.0</td>
              <td>0</td>
              <td>0</td>
              <td>Hourihane</td>
              <td>0.1</td>
              <td>False</td>
              <td>None</td>
              <td>u</td>
              <td>2</td>
              <td>7</td>
              <td>33.0</td>
              <td>373</td>
              <td>178</td>
              <td>20</td>
              <td>23841</td>
              <td>0</td>
              <td>27592</td>
              <td>0</td>
              <td>0.0</td>
              <td>3.4</td>
              <td>Hourihane</td>
              <td>0</td>
          </tr>
          <tr id="LC43" class="js-file-line">
            <td id="L43" class="blob-num js-line-number" data-line-number="43"></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>89274</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-1</td>
              <td>1</td>
              <td>0.0</td>
              <td>710</td>
              <td>294</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>3</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>0</td>
              <td>José Ignacio</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>711</td>
              <td>294</td>
              <td>34</td>
              <td>False</td>
              <td>0.0</td>
              <td>709</td>
              <td>294</td>
              <td>0</td>
              <td>Contract ended</td>
              <td>2020-10-05T07:17:10.828418Z</td>
              <td>59</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>89274.jpg</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>Peleteiro Romallo</td>
              <td>0.0</td>
              <td>False</td>
              <td>None</td>
              <td>u</td>
              <td>2</td>
              <td>7</td>
              <td>0.0</td>
              <td>710</td>
              <td>294</td>
              <td>0</td>
              <td>1439</td>
              <td>0</td>
              <td>7779</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>Jota</td>
              <td>0</td>
          </tr>
          <tr id="LC44" class="js-file-line">
            <td id="L44" class="blob-num js-line-number" data-line-number="44"></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>98770</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>507</td>
              <td>24</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>1</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>0</td>
              <td>Ørjan</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>539</td>
              <td>51</td>
              <td>35</td>
              <td>False</td>
              <td>0.0</td>
              <td>530</td>
              <td>51</td>
              <td>0</td>
              <td>Contract terminated on 5/10</td>
              <td>2020-10-05T21:00:11.316167Z</td>
              <td>40</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>98770.jpg</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>Nyland</td>
              <td>3.3</td>
              <td>False</td>
              <td>None</td>
              <td>u</td>
              <td>2</td>
              <td>7</td>
              <td>0.0</td>
              <td>483</td>
              <td>19</td>
              <td>0</td>
              <td>145134</td>
              <td>0</td>
              <td>953664</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>Nyland</td>
              <td>0</td>
          </tr>
          <tr id="LC45" class="js-file-line">
            <td id="L45" class="blob-num js-line-number" data-line-number="45"></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>100</td>
              <td>100</td>
              <td>0</td>
              <td>108156</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-1</td>
              <td>1</td>
              <td>0.0</td>
              <td>587</td>
              <td>233</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>2</td>
              <td>-0.5</td>
              <td>-0.5</td>
              <td>0</td>
              <td>Bjorn</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>609</td>
              <td>232</td>
              <td>36</td>
              <td>False</td>
              <td>0.0</td>
              <td>601</td>
              <td>232</td>
              <td>0</td>
              <td></td>
              <td>2020-11-19T11:00:18.103635Z</td>
              <td>44</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>108156.jpg</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>Engels</td>
              <td>0.1</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>0.0</td>
              <td>569</td>
              <td>228</td>
              <td>0</td>
              <td>12320</td>
              <td>0</td>
              <td>19555</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>Engels</td>
              <td>0</td>
          </tr>
          <tr id="LC46" class="js-file-line">
            <td id="L46" class="blob-num js-line-number" data-line-number="46"></td>
              <td>12</td>
              <td>13</td>
              <td>531</td>
              <td>100</td>
              <td>100</td>
              <td>12</td>
              <td>114283</td>
              <td>3</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>5</td>
              <td>-5</td>
              <td>1029.6</td>
              <td>9</td>
              <td>6</td>
              <td>2</td>
              <td></td>
              <td>2</td>
              <td>3</td>
              <td>0.2</td>
              <td>1.5</td>
              <td>2</td>
              <td>Jack</td>
              <td>2.0</td>
              <td>28</td>
              <td>6</td>
              <td>265.3</td>
              <td>11</td>
              <td>7</td>
              <td>37</td>
              <td>False</td>
              <td>707.4</td>
              <td>44</td>
              <td>16</td>
              <td>2183</td>
              <td></td>
              <td>2021-02-21T17:00:26.185544Z</td>
              <td>75</td>
              <td>0</td>
              <td>0</td>
              <td>2</td>
              <td>0</td>
              <td></td>
              <td>114283.jpg</td>
              <td>5.2</td>
              <td>0</td>
              <td>0</td>
              <td>Grealish</td>
              <td>14.6</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>917.0</td>
              <td>27</td>
              <td>13</td>
              <td>135</td>
              <td>5460292</td>
              <td>0</td>
              <td>5366064</td>
              <td>0</td>
              <td>0.3</td>
              <td>18.0</td>
              <td>Grealish</td>
              <td>6</td>
          </tr>
          <tr id="LC47" class="js-file-line">
            <td id="L47" class="blob-num js-line-number" data-line-number="47"></td>
              <td>7</td>
              <td>2</td>
              <td>492</td>
              <td>None</td>
              <td>None</td>
              <td>14</td>
              <td>122806</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>600.5</td>
              <td>43</td>
              <td>31</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>3</td>
              <td>1.8</td>
              <td>0.5</td>
              <td>1</td>
              <td>John</td>
              <td>1.0</td>
              <td>46</td>
              <td>3</td>
              <td>154.1</td>
              <td>66</td>
              <td>38</td>
              <td>38</td>
              <td>False</td>
              <td>579.0</td>
              <td>83</td>
              <td>27</td>
              <td>3330</td>
              <td></td>
              <td>None</td>
              <td>55</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>122806.jpg</td>
              <td>3.1</td>
              <td>0</td>
              <td>0</td>
              <td>McGinn</td>
              <td>1.1</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>361.0</td>
              <td>104</td>
              <td>62</td>
              <td>114</td>
              <td>375366</td>
              <td>0</td>
              <td>353403</td>
              <td>0</td>
              <td>0.2</td>
              <td>20.7</td>
              <td>McGinn</td>
              <td>12</td>
          </tr>
          <tr id="LC48" class="js-file-line">
            <td id="L48" class="blob-num js-line-number" data-line-number="48"></td>
              <td>0</td>
              <td>3</td>
              <td>124</td>
              <td>100</td>
              <td>100</td>
              <td>3</td>
              <td>123354</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-1</td>
              <td>1</td>
              <td>2.2</td>
              <td>448</td>
              <td>172</td>
              <td>None</td>
              <td></td>
              <td>1</td>
              <td>2</td>
              <td>-0.2</td>
              <td>1.5</td>
              <td>2</td>
              <td>Kortney</td>
              <td>2.0</td>
              <td>6</td>
              <td>1</td>
              <td>20.7</td>
              <td>381</td>
              <td>134</td>
              <td>39</td>
              <td>False</td>
              <td>147.0</td>
              <td>339</td>
              <td>132</td>
              <td>630</td>
              <td></td>
              <td>2021-01-26T11:00:18.448973Z</td>
              <td>44</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>123354.jpg</td>
              <td>4.6</td>
              <td>0</td>
              <td>0</td>
              <td>Hause</td>
              <td>0.1</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>57.0</td>
              <td>343</td>
              <td>121</td>
              <td>32</td>
              <td>80874</td>
              <td>0</td>
              <td>80700</td>
              <td>0</td>
              <td>0.5</td>
              <td>7.3</td>
              <td>Hause</td>
              <td>2</td>
          </tr>
          <tr id="LC49" class="js-file-line">
            <td id="L49" class="blob-num js-line-number" data-line-number="49"></td>
              <td>1</td>
              <td>3</td>
              <td>152</td>
              <td>0</td>
              <td>0</td>
              <td>6</td>
              <td>148508</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-3</td>
              <td>3</td>
              <td>180.1</td>
              <td>206</td>
              <td>125</td>
              <td>None</td>
              <td></td>
              <td>1</td>
              <td>3</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>0</td>
              <td>Mahmoud Ahmed</td>
              <td>0.0</td>
              <td>14</td>
              <td>2</td>
              <td>86.7</td>
              <td>185</td>
              <td>101</td>
              <td>40</td>
              <td>False</td>
              <td>213.6</td>
              <td>283</td>
              <td>119</td>
              <td>1157</td>
              <td>Knee injury - Unknown return date</td>
              <td>2021-04-10T19:30:20.757046Z</td>
              <td>52</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>148508.jpg</td>
              <td>2.7</td>
              <td>0</td>
              <td>0</td>
              <td>Ibrahim Hassan</td>
              <td>0.4</td>
              <td>False</td>
              <td>None</td>
              <td>i</td>
              <td>2</td>
              <td>7</td>
              <td>478.0</td>
              <td>73</td>
              <td>41</td>
              <td>56</td>
              <td>68773</td>
              <td>0</td>
              <td>142486</td>
              <td>0</td>
              <td>0.0</td>
              <td>10.8</td>
              <td>Trézéguet</td>
              <td>0</td>
          </tr>
          <tr id="LC50" class="js-file-line">
            <td id="L50" class="blob-num js-line-number" data-line-number="50"></td>
              <td>2</td>
              <td>8</td>
              <td>633</td>
              <td>100</td>
              <td>100</td>
              <td>14</td>
              <td>149484</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>4</td>
              <td>-4</td>
              <td>97.3</td>
              <td>277</td>
              <td>75</td>
              <td>None</td>
              <td></td>
              <td>2</td>
              <td>2</td>
              <td>1.2</td>
              <td>1.5</td>
              <td>2</td>
              <td>Tyrone</td>
              <td>2.0</td>
              <td>42</td>
              <td>2</td>
              <td>119.3</td>
              <td>101</td>
              <td>18</td>
              <td>41</td>
              <td>False</td>
              <td>798.4</td>
              <td>22</td>
              <td>3</td>
              <td>3194</td>
              <td></td>
              <td>2021-05-16T14:00:17.935003Z</td>
              <td>54</td>
              <td>1</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>149484.jpg</td>
              <td>3.6</td>
              <td>1</td>
              <td>0</td>
              <td>Mings</td>
              <td>7.8</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>293.0</td>
              <td>138</td>
              <td>18</td>
              <td>128</td>
              <td>1697898</td>
              <td>0</td>
              <td>1349321</td>
              <td>0</td>
              <td>0.4</td>
              <td>23.7</td>
              <td>Mings</td>
              <td>4</td>
          </tr>
          <tr id="LC51" class="js-file-line">
            <td id="L51" class="blob-num js-line-number" data-line-number="51"></td>
              <td>4</td>
              <td>9</td>
              <td>710</td>
              <td>None</td>
              <td>None</td>
              <td>16</td>
              <td>169359</td>
              <td>5</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>5</td>
              <td>-5</td>
              <td>607.0</td>
              <td>42</td>
              <td>9</td>
              <td>6</td>
              <td></td>
              <td>2</td>
              <td>2</td>
              <td>1.8</td>
              <td>4.5</td>
              <td>5</td>
              <td>Matt</td>
              <td>5.0</td>
              <td>44</td>
              <td>0</td>
              <td>142.2</td>
              <td>80</td>
              <td>13</td>
              <td>42</td>
              <td>False</td>
              <td>690.4</td>
              <td>54</td>
              <td>16</td>
              <td>3404</td>
              <td></td>
              <td>None</td>
              <td>50</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>169359.jpg</td>
              <td>3.6</td>
              <td>0</td>
              <td>0</td>
              <td>Targett</td>
              <td>12.0</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>122.0</td>
              <td>262</td>
              <td>79</td>
              <td>138</td>
              <td>1849292</td>
              <td>0</td>
              <td>997089</td>
              <td>0</td>
              <td>1.0</td>
              <td>27.6</td>
              <td>Targett</td>
              <td>7</td>
          </tr>
          <tr id="LC52" class="js-file-line">
            <td id="L52" class="blob-num js-line-number" data-line-number="52"></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>184386</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>614</td>
              <td>236</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>2</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>0</td>
              <td>James</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>630</td>
              <td>235</td>
              <td>43</td>
              <td>False</td>
              <td>0.0</td>
              <td>624</td>
              <td>235</td>
              <td>0</td>
              <td>Joined Luton Town on a permanent deal on 1/9</td>
              <td>2020-09-02T09:00:10.425295Z</td>
              <td>45</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>184386.jpg</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>Bree</td>
              <td>0.0</td>
              <td>False</td>
              <td>None</td>
              <td>u</td>
              <td>2</td>
              <td>7</td>
              <td>0.0</td>
              <td>600</td>
              <td>231</td>
              <td>0</td>
              <td>9840</td>
              <td>0</td>
              <td>10323</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>Bree</td>
              <td>0</td>
          </tr>
          <tr id="LC53" class="js-file-line">
            <td id="L53" class="blob-num js-line-number" data-line-number="53"></td>
              <td>1</td>
              <td>1</td>
              <td>115</td>
              <td>None</td>
              <td>None</td>
              <td>4</td>
              <td>184704</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-2</td>
              <td>2</td>
              <td>32.5</td>
              <td>363</td>
              <td>183</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>3</td>
              <td>0.5</td>
              <td>0.5</td>
              <td>1</td>
              <td>Marvelous</td>
              <td>1.0</td>
              <td>6</td>
              <td>0</td>
              <td>15.4</td>
              <td>400</td>
              <td>178</td>
              <td>44</td>
              <td>False</td>
              <td>110.8</td>
              <td>365</td>
              <td>157</td>
              <td>747</td>
              <td></td>
              <td>None</td>
              <td>43</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>184704.jpg</td>
              <td>2.1</td>
              <td>0</td>
              <td>0</td>
              <td>Nakamba</td>
              <td>0.4</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>10.0</td>
              <td>411</td>
              <td>189</td>
              <td>27</td>
              <td>86015</td>
              <td>0</td>
              <td>101021</td>
              <td>0</td>
              <td>0.2</td>
              <td>6.3</td>
              <td>Nakamba</td>
              <td>3</td>
          </tr>
          <tr id="LC54" class="js-file-line">
            <td id="L54" class="blob-num js-line-number" data-line-number="54"></td>
              <td>0</td>
              <td>13</td>
              <td>339</td>
              <td>100</td>
              <td>100</td>
              <td>5</td>
              <td>193488</td>
              <td>1</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-8</td>
              <td>8</td>
              <td>426.1</td>
              <td>75</td>
              <td>54</td>
              <td>3</td>
              <td></td>
              <td>2</td>
              <td>3</td>
              <td>4.3</td>
              <td>8.5</td>
              <td>9</td>
              <td>Anwar</td>
              <td>9.0</td>
              <td>22</td>
              <td>10</td>
              <td>165.1</td>
              <td>55</td>
              <td>33</td>
              <td>45</td>
              <td>False</td>
              <td>500.4</td>
              <td>131</td>
              <td>47</td>
              <td>1604</td>
              <td></td>
              <td>2021-03-06T20:30:26.625281Z</td>
              <td>52</td>
              <td>0</td>
              <td>0</td>
              <td>1</td>
              <td>0</td>
              <td></td>
              <td>193488.jpg</td>
              <td>4.0</td>
              <td>0</td>
              <td>0</td>
              <td>El Ghazi</td>
              <td>1.2</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>726.0</td>
              <td>44</td>
              <td>24</td>
              <td>111</td>
              <td>616662</td>
              <td>0</td>
              <td>552243</td>
              <td>0</td>
              <td>1.7</td>
              <td>21.3</td>
              <td>El Ghazi</td>
              <td>2</td>
          </tr>
          <tr id="LC55" class="js-file-line">
            <td id="L55" class="blob-num js-line-number" data-line-number="55"></td>
              <td>0</td>
              <td>8</td>
              <td>580</td>
              <td>100</td>
              <td>100</td>
              <td>12</td>
              <td>199798</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>1</td>
              <td>-1</td>
              <td>34.2</td>
              <td>359</td>
              <td>126</td>
              <td>None</td>
              <td></td>
              <td>1</td>
              <td>2</td>
              <td>1.8</td>
              <td>1.5</td>
              <td>2</td>
              <td>Ezri</td>
              <td>2.0</td>
              <td>46</td>
              <td>2</td>
              <td>101.0</td>
              <td>146</td>
              <td>33</td>
              <td>46</td>
              <td>False</td>
              <td>695.6</td>
              <td>49</td>
              <td>11</td>
              <td>3195</td>
              <td></td>
              <td>2020-12-17T18:30:14.260503Z</td>
              <td>46</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>199798.jpg</td>
              <td>3.3</td>
              <td>0</td>
              <td>0</td>
              <td>Konsa Ngoyo</td>
              <td>6.2</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>276.0</td>
              <td>150</td>
              <td>22</td>
              <td>119</td>
              <td>1426216</td>
              <td>0</td>
              <td>1059500</td>
              <td>0</td>
              <td>0.4</td>
              <td>25.9</td>
              <td>Konsa</td>
              <td>3</td>
          </tr>
          <tr id="LC56" class="js-file-line">
            <td id="L56" class="blob-num js-line-number" data-line-number="56"></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>203368</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-2</td>
              <td>2</td>
              <td>0.0</td>
              <td>572</td>
              <td>228</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>2</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>0</td>
              <td>Frédéric</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>596</td>
              <td>227</td>
              <td>47</td>
              <td>False</td>
              <td>0.0</td>
              <td>588</td>
              <td>227</td>
              <td>0</td>
              <td>Joined Strasbourg on loan until the end of the season on 31/1.</td>
              <td>2021-01-31T20:00:26.030939Z</td>
              <td>43</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>203368.jpg</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>Guilbert</td>
              <td>0.1</td>
              <td>False</td>
              <td>None</td>
              <td>u</td>
              <td>2</td>
              <td>7</td>
              <td>0.0</td>
              <td>553</td>
              <td>222</td>
              <td>0</td>
              <td>2055</td>
              <td>0</td>
              <td>10208</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>Guilbert</td>
              <td>0</td>
          </tr>
          <tr id="LC57" class="js-file-line">
            <td id="L57" class="blob-num js-line-number" data-line-number="57"></td>
              <td>0</td>
              <td>0</td>
              <td>11</td>
              <td>100</td>
              <td>100</td>
              <td>0</td>
              <td>213345</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>1.1</td>
              <td>461</td>
              <td>67</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>4</td>
              <td>0.0</td>
              <td>-0.5</td>
              <td>0</td>
              <td>Wesley</td>
              <td>0.0</td>
              <td>1</td>
              <td>0</td>
              <td>2.3</td>
              <td>472</td>
              <td>62</td>
              <td>48</td>
              <td>False</td>
              <td>5.0</td>
              <td>482</td>
              <td>62</td>
              <td>15</td>
              <td></td>
              <td>2020-08-15T10:00:11.458856Z</td>
              <td>60</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>213345.jpg</td>
              <td>1.0</td>
              <td>0</td>
              <td>0</td>
              <td>Moraes</td>
              <td>0.0</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>17.0</td>
              <td>398</td>
              <td>62</td>
              <td>3</td>
              <td>2651</td>
              <td>0</td>
              <td>2640</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.5</td>
              <td>Wesley</td>
              <td>0</td>
          </tr>
          <tr id="LC58" class="js-file-line">
            <td id="L58" class="blob-num js-line-number" data-line-number="58"></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>217487</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-1</td>
              <td>1</td>
              <td>0.0</td>
              <td>712</td>
              <td>92</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>4</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>0</td>
              <td>Mbwana</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>712</td>
              <td>92</td>
              <td>49</td>
              <td>False</td>
              <td>0.0</td>
              <td>711</td>
              <td>91</td>
              <td>0</td>
              <td>Joined Fenerbahce on a permanent deal on 25/9</td>
              <td>2020-09-25T09:00:10.072147Z</td>
              <td>59</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>217487.jpg</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>Samatta</td>
              <td>0.0</td>
              <td>False</td>
              <td>None</td>
              <td>u</td>
              <td>2</td>
              <td>7</td>
              <td>0.0</td>
              <td>711</td>
              <td>92</td>
              <td>0</td>
              <td>1633</td>
              <td>0</td>
              <td>8479</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>Samatta</td>
              <td>0</td>
          </tr>
          <tr id="LC59" class="js-file-line">
            <td id="L59" class="blob-num js-line-number" data-line-number="59"></td>
              <td>1</td>
              <td>0</td>
              <td>85</td>
              <td>100</td>
              <td>100</td>
              <td>1</td>
              <td>221239</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-3</td>
              <td>3</td>
              <td>76.7</td>
              <td>313</td>
              <td>46</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>4</td>
              <td>1.2</td>
              <td>-0.5</td>
              <td>0</td>
              <td>Keinan</td>
              <td>0.0</td>
              <td>1</td>
              <td>1</td>
              <td>31.7</td>
              <td>351</td>
              <td>49</td>
              <td>50</td>
              <td>False</td>
              <td>77.2</td>
              <td>393</td>
              <td>49</td>
              <td>265</td>
              <td></td>
              <td>2020-11-24T23:00:18.514322Z</td>
              <td>42</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>221239.jpg</td>
              <td>1.5</td>
              <td>0</td>
              <td>0</td>
              <td>Davis</td>
              <td>7.6</td>
              <td>False</td>
              <td>None</td>
              <td>a</td>
              <td>2</td>
              <td>7</td>
              <td>169.0</td>
              <td>210</td>
              <td>49</td>
              <td>23</td>
              <td>1359157</td>
              <td>0</td>
              <td>1866164</td>
              <td>0</td>
              <td>0.0</td>
              <td>5.5</td>
              <td>Davis</td>
              <td>0</td>
          </tr>
          <tr id="LC60" class="js-file-line">
            <td id="L60" class="blob-num js-line-number" data-line-number="60"></td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>0</td>
              <td>223349</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>0</td>
              <td>-2</td>
              <td>2</td>
              <td>0.0</td>
              <td>576</td>
              <td>72</td>
              <td>None</td>
              <td></td>
              <td>0</td>
              <td>4</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>0</td>
              <td>Indiana</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>0.0</td>
              <td>599</td>
              <td>73</td>
              <td>51</td>
              <td>False</td>
              <td>0.0</td>
              <td>591</td>
              <td>68</td>
              <td>0</td>
              <td>Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul</td>
              <td>2020-09-17T16:30:17.739025Z</td>
              <td>43</td>
              <td>0</td>
              <td>0</td>
              <td>None</td>
              <td>0</td>
              <td></td>
              <td>223349.jpg</td>
              <td>0.0</td>
              <td>0</td>
              <td>0</td>
              <td>Vassilev</td>
              <td>0.5</td>
              <td>False</td>
              <td>None</td>
              <td>u</td>
              <td>2</td>
              <td>7</td>
              <td>0.0</td>
              <td>557</td>
              <td>72</td>
              <td>0</td>
              <td>63562</td>
              <td>0</td>
              <td>164727</td>
              <td>0</td>
              <td>0.0</td>
              <td>0.0</td>
              <td>Vassilev</td>
              <td>0</td>
          </tr>
          <tr id="LC61" class="js-file-line">
            <td id="L61" class="blob-num js-line-number" data-line-number="61"></td>
              <td>2</td>
              <td>0</td>
              <td>358</td>
              <td>100</td>
              <td>100</td>
              <td>12</td>
